1,2019-06-10 15:29:39,2019-06-10 16:53:30,161
2,2019-06-10 15:47:16,2019-06-10 16:35:24,409
2,2019-06-10 16:00:17,2019-06-10 17:45:12,477
1,2019-06-10 16:41:30,2019-06-10 17:34:19,161
1,2019-06-10 17:25:36,2019-06-10 18:29:18,126
2,2019-06-10 17:27:03,2019-06-11 17:18:01,375
1,2019-06-10 18:47:25,2019-06-10 19:10:49,109
2,2019-06-10 18:34:05,2019-06-10 19:40:17,265
2,2019-06-10 19:35:20,2019-06-10 20:21:11,212
1,2019-06-10 19:50:53,2019-06-10 19:47:22,69
2,2019-06-10 20:21:59,2019-06-10 21:25:12,290
1,2019-06-10 20:30:45,2019-06-10 20:31:05,84
1,2019-06-10 21:04:38,2019-06-10 22:09:47,41
2,2019-06-10 21:11:19,2019-06-10 22:26:09,237
1,2019-06-10 22:39:25,2019-06-10 23:30:08,37
2,2019-06-10 22:12:43,2019-06-10 23:07:13,185
4,2019-06-10 22:29:41,2019-06-10 22:58:46,2
2,2019-06-10 23:16:04,2019-06-11 00:27:23,127
1,2019-06-10 23:57:43,2019-06-10 23:30:26,30
2,2019-06-11 00:31:10,2019-06-11 01:26:45,123
1,2019-06-11 00:56:35,2019-06-11 00:52:49,29
2,2019-06-11 01:12:06,2019-06-11 01:53:33,191
1,2019-06-11 01:33:52,2019-06-11 01:43:23,39
1,2019-06-11 02:15:52,2019-06-11 02:46:27,17
2,2019-06-11 02:04:12,2019-06-11 03:28:28,49
1,2019-06-11 03:59:18,2019-06-11 03:45:44,8
2,2019-06-11 03:34:22,2019-06-11 03:58:19,27
2,2019-06-11 04:53:59,2019-06-11 05:29:21,30
1,2019-06-11 04:03:14,2019-06-11 04:25:55,17
2,2019-06-11 05:36:23,2019-06-12 04:56:03,105
1,2019-06-11 05:43:18,2019-06-11 06:09:08,32
2,2019-06-11 06:10:58,2019-06-11 06:26:54,141
1,2019-06-11 06:13:05,2019-06-11 07:07:24,33
2,2019-06-11 07:00:10,2019-06-11 07:50:15,139
1,2019-06-11 07:26:52,2019-06-11 08:24:26,37
1,2019-06-11 08:57:04,2019-06-11 09:05:02,43
2,2019-06-11 08:57:04,2019-06-11 09:37:03,152
2,2019-06-11 09:18:23,2019-06-11 10:56:28,196
1,2019-06-11 09:26:37,2019-06-11 11:13:11,54
1,2019-06-11 10:30:13,2019-06-11 11:33:06,70
2,2019-06-11 10:14:50,2019-06-11 11:26:19,113
1,2019-06-11 11:12:37,2019-06-11 12:35:39,73
2,2019-06-11 11:52:43,2019-06-11 11:37:48,172
2,2019-06-11 12:04:27,2019-06-11 13:22:26,210
1,2019-06-11 12:22:37,2019-06-11 13:48:59,58
2,2019-06-11 13:01:01,2019-06-11 14:49:44,231
1,2019-06-11 13:32:27,2019-06-11 14:32:59,77
2,2019-06-11 14:02:38,2019-06-11 16:00:54,316
1,2019-06-11 14:45:53,2019-06-11 15:52:14,180
1,2019-06-11 15:53:35,2019-06-11 16:39:47,87
2,2019-06-11 15:16:05,2019-06-11 16:11:00,293
2,2019-06-11 16:00:37,2019-06-11 18:14:03,339
1,2019-06-11 16:02:01,2019-06-11 18:01:15,138
2,2019-06-11 17:31:33,2019-06-11 20:15:30,409
1,2019-06-11 17:21:44,2019-06-11 19:07:09,119
4,2019-06-11 17:29:13,2019-06-11 18:53:20,2
2,2019-06-11 18:01:10,2019-06-11 19:37:01,262
1,2019-06-11 18:15:52,2019-06-11 19:41:56,95
2,2019-06-11 19:44:38,2019-06-11 19:46:51,276
1,2019-06-11 19:41:17,2019-06-11 20:13:18,66
2,2019-06-11 20:00:35,2019-06-11 21:38:48,284
1,2019-06-11 20:28:03,2019-06-11 21:34:34,95
1,2019-06-11 21:42:33,2019-06-11 22:20:59,54
2,2019-06-11 21:13:50,2019-06-11 21:30:32,167
1,2019-06-11 22:07:35,2019-06-11 22:48:35,22
2,2019-06-11 22:14:05,2019-06-11 22:36:04,152
2,2019-06-11 23:58:59,2019-06-11 23:50:55,132
1,2019-06-11 23:15:51,2019-06-12 00:16:32,30
2,2019-06-12 00:27:11,2019-06-12 01:01:25,111
1,2019-06-12 00:56:13,2019-06-12 01:26:12,21
1,2019-06-12 01:44:41,2019-06-12 02:19:32,14
2,2019-06-12 01:34:03,2019-06-12 01:54:17,54
2,2019-06-12 02:29:42,2019-06-12 02:24:04,12
2,2019-06-12 03:28:37,2019-06-13 02:51:19,18
1,2019-06-12 03:24:16,2019-06-12 03:55:07,2
1,2019-06-12 04:28:49,2019-06-12 05:19:15,8
2,2019-06-12 04:29:29,2019-06-12 05:00:24,38
1,2019-06-12 05:48:10,2019-06-12 06:11:47,27
2,2019-06-12 05:30:20,2019-06-12 06:54:42,137
1,2019-06-12 06:00:21,2019-06-12 07:37:44,57
2,2019-06-12 06:03:30,2019-06-12 07:56:55,160
2,2019-06-12 07:43:28,2019-06-12 07:55:48,128
1,2019-06-12 07:38:36,2019-06-12 08:48:35,41
2,2019-06-12 08:01:48,2019-06-12 08:09:28,114
1,2019-06-12 08:09:30,2019-06-12 09:21:01,43
1,2019-06-12 09:19:49,2019-06-12 10:20:35,38
2,2019-06-12 09:43:54,2019-06-13 08:56:20,114
2,2019-06-12 10:41:27,2019-06-12 11:33:21,144
1,2019-06-12 10:16:47,2019-06-12 11:25:29,31
1,2019-06-12 11:08:17,2019-06-12 12:08:02,50
2,2019-06-12 11:22:35,2019-06-12 12:53:02,185
1,2019-06-12 12:23:54,2019-06-12 13:36:35,92
2,2019-06-12 12:13:05,2019-06-12 13:45:54,223
1,2019-06-12 13:37:42,2019-06-12 13:20:37,95
2,2019-06-12 13:39:57,2019-06-12 15:05:25,258
2,2019-06-12 14:03:02,2019-06-12 16:03:52,385
1,2019-06-12 14:40:24,2019-06-12 15:56:25,133
2,2019-06-12 15:00:07,2019-06-12 16:33:40,314
1,2019-06-12 15:35:46,2019-06-12 16:50:55,135
2,2019-06-12 16:02:02,2019-06-12 16:46:20,391
1,2019-06-12 16:15:55,2019-06-12 17:59:03,178
2,2019-06-12 17:37:59,2019-06-12 19:06:37,369
1,2019-06-12 17:12:47,2019-06-12 18:29:58,141
2,2019-06-12 18:00:16,2019-06-12 19:32:38,274
1,2019-06-12 18:54:58,2019-06-12 19:31:52,91
2,2019-06-12 19:03:11,2019-06-12 19:36:12,278
1,2019-06-12 19:00:08,2019-06-12 20:09:52,79
2,2019-06-12 20:00:13,2019-06-12 21:46:20,255
1,2019-06-12 20:02:55,2019-06-12 20:54:46,62
1,2019-06-12 21:02:57,2019-06-12 22:10:49,87
2,2019-06-12 21:14:37,2019-06-12 22:12:02,217
1,2019-06-12 22:57:18,2019-06-12 23:11:38,43
2,2019-06-12 22:16:51,2019-06-12 23:21:55,184
1,2019-06-12 23:00:44,2019-06-12 23:46:37,24
2,2019-06-12 23:07:23,2019-06-12 23:50:37,174
1,2019-06-13 00:50:37,2019-06-13 01:02:01,19
2,2019-06-13 00:11:38,2019-06-13 00:56:56,100
2,2019-06-13 01:00:14,2019-06-13 02:08:41,73
1,2019-06-13 01:00:16,2019-06-13 01:18:44,21
1,2019-06-13 02:14:25,2019-06-13 02:26:55,7
2,2019-06-13 03:59:19,2019-06-13 04:20:14,3
1,2019-06-13 03:08:44,2019-06-13 04:16:30,4
1,2019-06-13 04:48:10,2019-06-13 05:36:32,8
2,2019-06-13 04:57:00,2019-06-13 04:47:31,26
2,2019-06-13 05:41:10,2019-06-13 06:22:00,153
1,2019-06-13 05:04:01,2019-06-13 06:01:46,13
2,2019-06-13 06:16:40,2019-06-13 07:19:30,197
1,2019-06-13 06:01:10,2019-06-13 06:39:16,64
2,2019-06-13 07:39:50,2019-06-13 08:38:13,130
1,2019-06-13 07:07:30,2019-06-13 08:23:52,42
2,2019-06-13 08:01:01,2019-06-13 10:03:35,132
1,2019-06-13 08:59:40,2019-06-13 09:32:00,31
2,2019-06-13 09:13:32,2019-06-13 11:02:07,142
1,2019-06-13 09:27:03,2019-06-13 09:57:50,22
1,2019-06-13 10:03:49,2019-06-13 12:01:05,54
2,2019-06-13 10:58:15,2019-06-13 11:54:22,136
2,2019-06-13 11:12:25,2019-06-13 11:47:46,136
1,2019-06-13 11:38:47,2019-06-13 13:02:49,64
2,2019-06-13 12:37:23,2019-06-14 12:19:34,265
1,2019-06-13 12:51:04,2019-06-13 13:54:13,51
1,2019-06-13 13:32:25,2019-06-13 14:53:42,137
2,2019-06-13 13:19:45,2019-06-13 14:04:50,296
2,2019-06-13 14:07:53,2019-06-13 15:27:35,358
1,2019-06-13 14:30:18,2019-06-13 15:31:44,119
2,2019-06-13 15:00:46,2019-06-13 17:13:25,354
1,2019-06-13 15:06:00,2019-06-13 17:06:13,131
2,2019-06-13 16:01:08,2019-06-13 17:54:39,373
1,2019-06-13 16:14:44,2019-06-13 18:00:00,170
2,2019-06-13 17:01:31,2019-06-13 19:15:08,252
1,2019-06-13 17:48:04,2019-06-13 18:27:21,114
4,2019-06-13 17:50:43,2019-06-13 18:54:03,2
1,2019-06-13 18:33:57,2019-06-13 19:46:36,93
2,2019-06-13 18:20:01,2019-06-13 19:40:08,274
2,2019-06-13 19:22:44,2019-06-13 20:53:29,224
1,2019-06-13 19:58:28,2019-06-13 19:38:33,41
1,2019-06-13 20:17:24,2019-06-13 21:07:55,88
2,2019-06-13 20:28:12,2019-06-13 21:37:54,274
2,2019-06-13 21:00:57,2019-06-13 22:18:53,201
1,2019-06-13 21:26:31,2019-06-13 22:03:33,73
1,2019-06-13 22:12:15,2019-06-13 23:26:09,59
2,2019-06-13 22:50:57,2019-06-13 23:34:51,196
1,2019-06-13 23:02:01,2019-06-13 23:52:15,29
2,2019-06-13 23:55:51,2019-06-14 00:39:37,157
2,2019-06-14 00:11:59,2019-06-14 01:23:02,206
1,2019-06-14 00:35:33,2019-06-14 01:25:40,67
4,2019-06-14 00:27:48,2019-06-14 01:22:04,2
1,2019-06-14 01:06:39,2019-06-14 02:11:16,22
2,2019-06-14 01:25:54,2019-06-14 01:33:04,100
2,2019-06-14 02:57:23,2019-06-14 02:56:21,9
1,2019-06-14 02:39:29,2019-06-14 02:25:05,8
2,2019-06-14 03:33:07,2019-06-14 03:54:58,15
1,2019-06-14 03:29:28,2019-06-14 03:55:29,4
1,2019-06-14 04:47:05,2019-06-14 04:58:11,11
2,2019-06-14 04:13:09,2019-06-14 05:16:23,79
1,2019-06-14 05:39:53,2019-06-14 06:01:25,25
2,2019-06-14 05:49:42,2019-06-14 06:23:39,141
2,2019-06-14 06:56:08,2019-06-14 08:00:47,274
1,2019-06-14 06:20:24,2019-06-14 06:26:21,53
1,2019-06-14 07:56:00,2019-06-14 07:43:57,58
2,2019-06-14 07:24:16,2019-06-14 07:08:33,169
1,2019-06-14 08:26:37,2019-06-14 09:14:09,68
2,2019-06-14 08:18:19,2019-06-14 09:52:41,210
1,2019-06-14 09:49:55,2019-06-14 10:19:00,44
2,2019-06-14 09:48:42,2019-06-15 09:38:21,144
2,2019-06-14 10:00:02,2019-06-14 12:00:27,217
1,2019-06-14 10:48:46,2019-06-14 11:16:01,88
2,2019-06-14 11:07:17,2019-06-14 12:36:29,185
1,2019-06-14 11:55:57,2019-06-14 12:17:44,59
2,2019-06-14 12:01:22,2019-06-14 14:06:44,190
1,2019-06-14 12:45:14,2019-06-14 13:41:30,59
2,2019-06-14 13:41:51,2019-06-14 15:29:08,281
1,2019-06-14 13:25:58,2019-06-14 14:51:41,102
2,2019-06-14 14:00:29,2019-06-14 14:56:41,307
1,2019-06-14 14:43:34,2019-06-14 15:43:39,134
2,2019-06-14 15:27:23,2019-06-14 16:58:47,378
1,2019-06-14 15:18:38,2019-06-14 16:33:00,109
2,2019-06-14 16:02:52,2019-06-14 18:15:18,366
1,2019-06-14 16:03:41,2019-06-14 17:27:59,139
1,2019-06-14 17:31:47,2019-06-14 18:53:26,161
2,2019-06-14 17:39:38,2019-06-14 19:02:30,345
2,2019-06-14 18:55:15,2019-06-14 19:54:04,321
1,2019-06-14 18:01:31,2019-06-14 19:47:47,110
2,2019-06-14 19:46:12,2019-06-14 19:54:41,173
1,2019-06-14 19:20:04,2019-06-14 20:37:22,70
2,2019-06-14 20:56:27,2019-06-14 21:43:40,276
1,2019-06-14 20:08:15,2019-06-14 20:54:31,100
2,2019-06-14 21:27:31,2019-06-14 22:12:44,174
1,2019-06-14 21:36:46,2019-06-14 22:15:09,69
1,2019-06-14 22:41:20,2019-06-14 23:19:29,57
2,2019-06-14 22:28:27,2019-06-14 23:29:41,151
1,2019-06-14 23:52:09,2019-06-15 00:18:54,61
2,2019-06-14 23:39:34,2019-06-15 00:06:10,194
1,2019-06-15 00:10:01,2019-06-15 00:59:40,45
2,2019-06-15 00:16:54,2019-06-15 00:45:44,102
2,2019-06-15 01:41:26,2019-06-15 01:37:40,53
1,2019-06-15 01:24:23,2019-06-15 02:06:31,8
2,2019-06-15 02:00:18,2019-06-15 02:18:32,25
1,2019-06-15 02:11:34,2019-06-15 02:48:23,4
1,2019-06-15 03:11:37,2019-06-15 04:15:03,6
2,2019-06-15 03:11:11,2019-06-15 04:23:16,31
4,2019-06-15 03:37:02,2019-06-15 04:03:07,2
2,2019-06-15 04:44:32,2019-06-15 04:22:03,25
1,2019-06-15 04:40:36,2019-06-15 04:32:54,10
2,2019-06-15 05:14:27,2019-06-15 05:51:17,85
1,2019-06-15 05:51:29,2019-06-15 05:47:38,28
1,2019-06-15 06:20:03,2019-06-15 07:04:43,28
2,2019-06-15 06:20:17,2019-06-15 06:10:34,133
2,2019-06-15 07:43:51,2019-06-15 08:24:26,150
1,2019-06-15 07:58:03,2019-06-15 07:46:02,25
1,2019-06-15 08:15:10,2019-06-15 09:31:36,54
2,2019-06-15 08:12:07,2019-06-15 09:34:56,113
1,2019-06-15 09:26:38,2019-06-15 10:32:47,38
2,2019-06-15 09:30:41,2019-06-15 10:22:23,127
2,2019-06-15 10:05:49,2019-06-15 11:29:04,164
1,2019-06-15 10:26:14,2019-06-15 10:55:47,44
2,2019-06-15 11:12:08,2019-06-15 12:46:46,153
1,2019-06-15 11:49:17,2019-06-15 12:56:36,45
2,2019-06-15 12:00:01,2019-06-15 13:53:16,193
1,2019-06-15 12:13:53,2019-06-15 12:53:07,75
1,2019-06-15 13:03:37,2019-06-15 14:37:57,101
2,2019-06-15 13:05:49,2019-06-15 14:54:18,204
1,2019-06-15 14:10:21,2019-06-15 15:39:17,119
2,2019-06-15 14:58:29,2019-06-16 14:50:17,299
2,2019-06-15 15:18:58,2019-06-15 16:34:11,295
1,2019-06-15 15:01:51,2019-06-15 16:19:46,150
2,2019-06-15 16:01:32,2019-06-15 18:08:14,330
1,2019-06-15 16:12:28,2019-06-15 17:48:48,138
2,2019-06-15 17:46:34,2019-06-15 18:56:41,322
1,2019-06-15 17:04:19,2019-06-15 17:54:01,121
1,2019-06-15 18:24:43,2019-06-15 19:43:38,125
2,2019-06-15 18:28:48,2019-06-15 19:51:38,237
2,2019-06-15 19:42:15,2019-06-15 20:03:08,253
1,2019-06-15 19:44:26,2019-06-15 20:32:47,94
2,2019-06-15 20:00:00,2019-06-15 21:42:04,203
1,2019-06-15 20:36:53,2019-06-15 20:55:26,107
2,2019-06-15 21:01:46,2019-06-15 22:51:29,179
1,2019-06-15 21:15:36,2019-06-15 21:53:26,63
2,2019-06-15 22:02:41,2019-06-15 22:02:46,135
1,2019-06-15 22:17:34,2019-06-15 23:31:51,44
2,2019-06-15 23:00:15,2019-06-16 00:35:09,87
1,2019-06-15 23:01:13,2019-06-16 00:02:29,62
1,2019-06-16 00:43:33,2019-06-16 00:50:47,29
2,2019-06-16 00:37:07,2019-06-16 01:34:40,105
2,2019-06-16 01:39:40,2019-06-16 01:55:57,30
1,2019-06-16 01:10:20,2019-06-16 01:43:37,16
2,2019-06-16 02:28:19,2019-06-16 03:16:19,19
1,2019-06-16 02:03:40,2019-06-16 03:03:25,6
2,2019-06-16 03:46:20,2019-06-16 04:38:02,16
1,2019-06-16 03:46:26,2019-06-16 04:12:23,9
2,2019-06-16 04:50:18,2019-06-17 03:28:09,55
1,2019-06-16 04:58:31,2019-06-16 05:27:03,29
2,2019-06-16 05:36:47,2019-06-16 05:55:45,98
1,2019-06-16 05:01:18,2019-06-16 05:53:46,48
1,2019-06-16 06:13:47,2019-06-16 07:16:19,75
2,2019-06-16 06:01:53,2019-06-16 07:24:25,165
1,2019-06-16 07:58:00,2019-06-16 07:53:37,48
2,2019-06-16 07:00:37,2019-06-17 07:26:27,173
2,2019-06-16 08:02:39,2019-06-16 09:27:29,169
1,2019-06-16 08:37:02,2019-06-16 08:59:43,43
1,2019-06-16 09:31:21,2019-06-16 10:22:14,25
2,2019-06-16 09:42:36,2019-06-16 10:31:16,103
1,2019-06-16 10:28:34,2019-06-16 10:46:59,49
2,2019-06-16 10:39:24,2019-06-17 10:47:33,149
1,2019-06-16 11:53:11,2019-06-16 12:05:16,68
2,2019-06-16 11:19:48,2019-06-16 12:35:40,235
2,2019-06-16 12:00:55,2019-06-16 13:45:59,290
1,2019-06-16 12:34:03,2019-06-16 12:52:33,97
2,2019-06-16 13:00:44,2019-06-16 14:46:57,314
1,2019-06-16 13:37:53,2019-06-16 14:20:56,122
2,2019-06-16 14:02:37,2019-06-17 14:25:37,428
1,2019-06-16 14:29:08,2019-06-16 15:00:09,186
1,2019-06-16 15:02:47,2019-06-16 16:15:23,150
2,2019-06-16 15:00:14,2019-06-17 15:06:50,474
2,2019-06-16 16:00:12,2019-06-16 17:52:46,442
1,2019-06-16 16:01:02,2019-06-16 17:33:31,175
1,2019-06-16 17:41:19,2019-06-16 18:22:38,148
2,2019-06-16 17:00:11,2019-06-16 18:54:35,453
2,2019-06-16 18:29:32,2019-06-16 19:46:33,357
1,2019-06-16 18:36:49,2019-06-16 19:15:03,96
2,2019-06-16 19:45:12,2019-06-16 20:45:32,321
1,2019-06-16 19:55:58,2019-06-16 20:29:46,83
2,2019-06-16 20:11:36,2019-06-16 21:44:15,402
1,2019-06-16 20:07:16,2019-06-16 21:32:06,87
2,2019-06-16 21:00:13,2019-06-16 22:53:36,374
1,2019-06-16 21:28:57,2019-06-16 22:44:39,79
2,2019-06-16 22:12:14,2019-06-16 23:21:42,251
1,2019-06-16 22:11:18,2019-06-16 23:28:00,58
2,2019-06-16 23:11:42,2019-06-17 00:28:52,302
1,2019-06-16 23:18:28,2019-06-16 23:40:03,57
1,2019-06-17 00:44:13,2019-06-17 01:13:48,33
2,2019-06-17 00:22:57,2019-06-17 01:22:53,196
1,2019-06-17 01:33:03,2019-06-17 01:56:27,27
2,2019-06-17 01:00:30,2019-06-17 01:33:20,122
1,2019-06-17 02:32:37,2019-06-17 02:37:17,14
2,2019-06-17 02:27:03,2019-06-17 02:31:01,41
2,2019-06-17 03:09:35,2019-06-17 03:50:15,4
1,2019-06-17 03:06:45,2019-06-17 04:10:32,6
2,2019-06-17 04:42:02,2019-06-17 05:22:40,40
1,2019-06-17 04:50:12,2019-06-17 05:22:44,14
1,2019-06-17 05:54:39,2019-06-17 06:13:59,31
2,2019-06-17 05:47:52,2019-06-17 05:53:13,153
1,2019-06-17 06:06:15,2019-06-17 06:54:51,55
2,2019-06-17 06:11:18,2019-06-17 07:34:05,194
2,2019-06-17 07:53:14,2019-06-17 08:50:45,170
1,2019-06-17 07:56:51,2019-06-17 09:02:55,72
1,2019-06-17 08:22:40,2019-06-17 08:52:16,46
2,2019-06-17 08:12:20,2019-06-17 09:24:14,156
1,2019-06-17 09:52:09,2019-06-17 10:32:59,51
2,2019-06-17 09:44:43,2019-06-17 10:58:46,126
1,2019-06-17 10:15:42,2019-06-17 11:58:46,54
2,2019-06-17 10:47:37,2019-06-17 11:46:50,139
2,2019-06-17 11:08:43,2019-06-17 12:41:13,193
1,2019-06-17 11:52:08,2019-06-17 11:57:08,88
2,2019-06-17 12:23:12,2019-06-17 14:01:46,245
1,2019-06-17 12:46:52,2019-06-17 13:34:22,86
2,2019-06-17 13:02:14,2019-06-17 14:58:46,365
1,2019-06-17 13:19:24,2019-06-17 14:26:11,87
1,2019-06-17 14:12:41,2019-06-17 16:01:50,162
2,2019-06-17 14:01:25,2019-06-17 16:10:53,416
2,2019-06-17 15:01:50,2019-06-17 16:57:55,335
1,2019-06-17 15:26:12,2019-06-17 16:45:00,137
2,2019-06-17 16:00:31,2019-06-17 17:45:33,408
1,2019-06-17 16:14:52,2019-06-17 17:29:02,135
2,2019-06-17 17:00:43,2019-06-17 18:50:59,415
1,2019-06-17 17:12:21,2019-06-17 18:28:31,167
4,2019-06-17 17:20:17,2019-06-17 18:44:36,3
2,2019-06-17 18:38:06,2019-06-17 19:18:48,305
1,2019-06-17 18:22:02,2019-06-17 19:16:09,99
2,2019-06-17 19:00:40,2019-06-17 19:54:24,219
1,2019-06-17 19:19:34,2019-06-17 20:22:27,75
2,2019-06-17 20:53:35,2019-06-17 21:33:47,261
1,2019-06-17 20:26:45,2019-06-17 21:10:14,79
2,2019-06-17 21:02:17,2019-06-17 22:27:23,248
1,2019-06-17 21:01:36,2019-06-17 22:03:50,61
2,2019-06-17 22:25:32,2019-06-17 22:58:55,180
1,2019-06-17 22:22:08,2019-06-17 23:15:37,47
1,2019-06-17 23:32:09,2019-06-18 00:07:54,38
2,2019-06-17 23:09:31,2019-06-17 23:50:15,117
1,2019-06-18 00:23:41,2019-06-18 00:55:04,36
2,2019-06-18 00:41:49,2019-06-18 00:57:43,135
1,2019-06-18 01:31:29,2019-06-18 01:27:23,19
2,2019-06-18 01:07:40,2019-06-18 02:07:45,87
2,2019-06-18 02:15:24,2019-06-18 02:42:43,24
1,2019-06-18 03:31:29,2019-06-18 04:25:56,8
2,2019-06-18 03:19:42,2019-06-18 03:47:25,3
2,2019-06-18 04:30:25,2019-06-18 05:24:39,33
1,2019-06-18 04:44:21,2019-06-18 04:54:14,5
2,2019-06-18 05:03:46,2019-06-18 06:32:08,61
1,2019-06-18 05:05:24,2019-06-18 06:17:34,35
2,2019-06-18 06:28:29,2019-06-18 07:13:44,132
1,2019-06-18 06:09:24,2019-06-18 07:26:44,41
2,2019-06-18 07:01:54,2019-06-18 07:50:06,176
1,2019-06-18 07:10:27,2019-06-18 09:26:08,63
1,2019-06-18 08:32:15,2019-06-18 09:32:33,48
2,2019-06-18 08:13:19,2019-06-18 09:12:31,133
1,2019-06-18 09:30:06,2019-06-18 09:43:10,39
2,2019-06-18 09:21:34,2019-06-18 11:01:55,134
1,2019-06-18 10:43:49,2019-06-18 11:40:31,44
2,2019-06-18 10:00:00,2019-06-18 12:08:26,174
1,2019-06-18 11:11:08,2019-06-18 12:35:23,69
2,2019-06-18 11:52:29,2019-06-18 13:09:14,172
1,2019-06-18 12:03:38,2019-06-18 13:50:39,92
2,2019-06-18 12:30:41,2019-06-19 11:48:38,201
2,2019-06-18 13:48:39,2019-06-18 15:33:38,274
1,2019-06-18 13:50:24,2019-06-18 14:02:51,91
1,2019-06-18 14:57:38,2019-06-18 15:41:21,113
2,2019-06-18 14:14:14,2019-06-18 16:25:54,304
2,2019-06-18 15:39:29,2019-06-18 16:00:02,259
1,2019-06-18 15:56:09,2019-06-18 16:46:43,117
1,2019-06-18 16:02:14,2019-06-18 17:42:38,118
2,2019-06-18 16:02:27,2019-06-18 18:17:18,324
1,2019-06-18 17:47:13,2019-06-18 19:03:16,140
2,2019-06-18 17:14:14,2019-06-19 17:05:16,298
1,2019-06-18 18:31:46,2019-06-18 19:10:12,78
2,2019-06-18 18:50:57,2019-06-19 18:14:21,257
2,2019-06-18 19:02:35,2019-06-18 20:39:51,179
1,2019-06-18 19:59:18,2019-06-18 20:17:53,81
2,2019-06-18 20:02:12,2019-06-18 20:49:01,234
1,2019-06-18 20:24:35,2019-06-18 21:21:12,107
2,2019-06-18 21:32:23,2019-06-18 22:29:47,159
1,2019-06-18 21:20:47,2019-06-18 21:50:24,62
1,2019-06-18 22:54:26,2019-06-18 23:27:42,39
2,2019-06-18 22:01:15,2019-06-18 23:29:02,196
2,2019-06-18 23:19:10,2019-06-18 23:37:27,169
1,2019-06-18 23:01:20,2019-06-18 23:56:58,24
2,2019-06-19 00:15:07,2019-06-19 01:32:45,136
1,2019-06-19 00:11:28,2019-06-19 01:05:26,26
2,2019-06-19 01:16:40,2019-06-19 02:31:00,79
1,2019-06-19 01:06:40,2019-06-19 01:48:53,14
1,2019-06-19 02:07:33,2019-06-19 02:43:36,6
2,2019-06-19 02:18:57,2019-06-19 03:15:23,6
2,2019-06-19 03:27:26,2019-06-19 04:12:07,22
1,2019-06-19 03:21:22,2019-06-19 03:55:50,7
1,2019-06-19 04:59:04,2019-06-19 05:08:22,10
2,2019-06-19 04:55:44,2019-06-19 04:36:19,22
2,2019-06-19 05:17:37,2019-06-20 05:28:17,131
1,2019-06-19 05:47:51,2019-06-19 05:30:45,34
2,2019-06-19 06:41:21,2019-06-19 06:56:54,189
1,2019-06-19 06:59:26,2019-06-19 07:36:18,46
1,2019-06-19 07:17:44,2019-06-19 08:36:39,33
2,2019-06-19 07:57:28,2019-06-19 08:19:13,149
2,2019-06-19 08:55:55,2019-06-19 09:33:32,155
1,2019-06-19 08:28:29,2019-06-19 10:06:33,59
2,2019-06-19 09:38:57,2019-06-20 09:05:22,118
1,2019-06-19 09:53:14,2019-06-19 10:35:58,24
2,2019-06-19 10:49:24,2019-06-20 09:58:34,138
1,2019-06-19 10:23:15,2019-06-19 11:39:03,50
1,2019-06-19 11:48:34,2019-06-19 12:05:53,47
2,2019-06-19 11:12:57,2019-06-19 12:55:44,140
2,2019-06-19 12:52:33,2019-06-19 13:42:58,231
1,2019-06-19 12:47:14,2019-06-19 14:01:22,82
2,2019-06-19 13:01:10,2019-06-19 14:56:34,254
1,2019-06-19 13:24:19,2019-06-19 14:56:39,90
2,2019-06-19 14:29:49,2019-06-19 16:10:21,258
1,2019-06-19 14:44:34,2019-06-19 15:42:20,92
2,2019-06-19 15:00:34,2019-06-19 15:25:34,302
1,2019-06-19 15:14:18,2019-06-19 15:46:51,137
2,2019-06-19 16:43:37,2019-06-19 18:23:01,376
1,2019-06-19 16:03:35,2019-06-19 17:35:07,119
1,2019-06-19 17:43:48,2019-06-19 19:00:41,147
2,2019-06-19 17:07:22,2019-06-19 19:36:41,389
2,2019-06-19 18:24:22,2019-06-19 19:46:57,255
1,2019-06-19 18:40:58,2019-06-19 20:01:39,134
2,2019-06-19 19:51:46,2019-06-19 19:00:39,194
1,2019-06-19 19:06:24,2019-06-19 20:14:38,74
2,2019-06-19 20:00:07,2019-06-19 21:06:55,251
1,2019-06-19 20:18:49,2019-06-19 21:14:37,77
1,2019-06-19 21:12:25,2019-06-19 22:17:59,68
2,2019-06-19 21:00:22,2019-06-19 22:34:33,223
2,2019-06-19 22:33:55,2019-06-19 23:18:03,188
1,2019-06-19 22:06:40,2019-06-19 23:16:20,51
2,2019-06-19 23:44:38,2019-06-20 00:25:50,137
1,2019-06-19 23:35:09,2019-06-20 00:07:47,26
2,2019-06-20 00:32:08,2019-06-20 01:15:53,169
1,2019-06-20 00:22:24,2019-06-20 01:10:10,50
2,2019-06-20 01:25:49,2019-06-20 02:07:09,248
1,2019-06-20 01:18:07,2019-06-20 02:12:17,57
2,2019-06-20 02:09:17,2019-06-20 03:15:03,37
1,2019-06-20 02:25:53,2019-06-20 02:54:29,2
2,2019-06-20 03:24:43,2019-06-20 04:00:50,30
2,2019-06-20 04:05:21,2019-06-21 04:29:50,30
1,2019-06-20 04:40:26,2019-06-20 05:24:12,11
2,2019-06-20 05:52:09,2019-06-21 05:18:45,124
1,2019-06-20 05:47:47,2019-06-20 05:41:43,26
1,2019-06-20 06:13:08,2019-06-20 08:01:32,57
2,2019-06-20 06:50:48,2019-06-20 08:13:17,158
